HORA (UTC);PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19;municipio;estado;ano;mes;dia
22:00;0.0;1003.9;1004.0;1003.8;188;28.7;21.2;30.7;28.7;21.5;20.3;64;54;64;75;4.0;0.7;;Manaus;AM;2002;6;20
11:00;0.0;1006.6;1006.6;1005.9;77;25.3;22.2;25.3;24.8;22.4;22.0;86;82;83;129;2.3;0.4;;Manaus;AM;2002;6;21
12:00;0.0;1007.3;1007.3;1006.6;455;26.4;21.9;26.4;25.2;22.6;21.8;84;76;76;117;3.0;1.1;;Manaus;AM;2002;6;21
13:00;0.0;1007.8;1007.8;1007.3;1368;27.7;21.8;28.0;26.4;22.5;21.6;75;70;70;131;3.6;1.6;;Manaus;AM;2002;6;21
14:00;0.0;1007.8;1007.9;1007.8;1477;28.1;20.9;29.0;27.8;22.6;20.8;71;64;65;101;4.5;2.4;;Manaus;AM;2002;6;21
15:00;0.0;1007.4;1007.8;1007.4;2572;30.0;22.2;30.2;28.1;22.5;21.0;67;62;63;108;4.4;2.0;;Manaus;AM;2002;6;21
16:00;0.0;1006.8;1007.4;1006.8;2913;30.8;22.0;30.8;29.7;22.5;21.4;64;58;60;85;4.5;2.3;;Manaus;AM;2002;6;21
17:00;0.0;1005.9;1006.8;1005.9;2927;30.7;22.2;30.9;30.5;22.5;21.3;62;57;60;101;4.9;1.8;;Manaus;AM;2002;6;21
18:00;0.0;1005.0;1005.9;1005.0;2479;31.3;22.0;31.4;30.7;22.1;21.0;60;54;58;97;4.0;1.4;;Manaus;AM;2002;6;21
19:00;0.0;1004.7;1005.0;1004.6;1528;30.5;21.5;31.2;30.1;22.0;20.8;59;55;59;81;3.2;1.5;;Manaus;AM;2002;6;21
20:00;0.0;1004.7;1004.8;1004.7;1327;30.2;21.5;31.0;30.2;21.8;21.0;60;56;60;79;3.6;1.7;;Manaus;AM;2002;6;21
21:00;0.0;1005.0;1005.0;1004.7;508;29.1;22.3;30.2;29.1;22.3;21.3;67;59;67;77;2.9;1.0;;Manaus;AM;2002;6;21
22:00;0.0;1005.7;1005.7;1005.0;105;28.2;22.8;29.1;28.2;22.9;22.4;73;67;73;81;2.4;0.9;;Manaus;AM;2002;6;21
11:00;0.0;1007.9;1007.9;1007.3;89;25.5;23.6;25.7;25.4;23.6;22.8;89;84;89;168;1.1;0.6;;Manaus;AM;2002;6;22
12:00;0.0;1008.6;1008.6;1008.0;850;28.0;24.6;28.1;25.5;24.8;23.6;90;81;81;143;2.6;1.1;;Manaus;AM;2002;6;22
13:00;0.0;1008.8;1008.9;1008.6;1500;28.0;23.5;28.7;27.9;24.5;23.4;81;74;76;164;3.1;1.2;;Manaus;AM;2002;6;22
14:00;0.0;1008.9;1009.0;1008.8;2093;30.3;23.4;30.3;28.0;24.1;22.5;78;65;67;157;2.9;0.8;;Manaus;AM;2002;6;22
15:00;0.0;1008.4;1008.9;1008.4;2771;30.3;22.7;30.9;30.0;23.8;22.4;67;62;64;176;3.0;1.4;;Manaus;AM;2002;6;22
16:00;0.0;1007.8;1008.4;1007.8;3010;31.0;22.4;31.3;30.3;23.2;22.3;65;59;60;100;3.1;1.5;;Manaus;AM;2002;6;22
17:00;0.0;1006.8;1007.8;1006.8;3031;32.1;22.3;32.2;31.1;23.0;21.9;61;56;56;103;3.3;1.5;;Manaus;AM;2002;6;22
18:00;0.0;1005.6;1006.7;1005.6;2818;32.0;22.3;32.3;31.4;22.9;21.8;59;55;56;88;3.7;1.4;;Manaus;AM;2002;6;22
19:00;0.0;1004.9;1005.6;1004.9;2365;31.7;22.2;32.3;31.7;22.8;21.8;58;55;57;76;3.1;1.7;;Manaus;AM;2002;6;22
20:00;0.0;1004.5;1004.9;1004.4;1714;31.6;22.5;31.9;31.5;22.9;22.1;59;56;59;70;3.1;1.1;;Manaus;AM;2002;6;22
21:00;0.0;1004.6;1004.6;1004.4;969;31.3;22.6;31.7;31.3;22.9;22.4;60;58;60;95;2.6;0.9;;Manaus;AM;2002;6;22
22:00;0.0;1005.4;1005.4;1004.6;143;29.4;22.8;31.2;29.4;23.3;22.4;68;60;67;64;2.4;1.2;;Manaus;AM;2002;6;22
11:00;0.0;1007.9;1007.9;1007.3;215;25.9;23.4;25.9;24.1;23.4;22.6;92;86;86;296;1.8;0.8;;Manaus;AM;2002;6;23
12:00;0.0;1008.3;1008.3;1007.9;670;26.9;22.8;27.4;25.9;23.9;22.8;86;78;78;307;2.1;0.9;;Manaus;AM;2002;6;23
13:00;0.0;1008.3;1008.4;1008.2;1549;29.5;22.8;29.6;26.9;23.7;22.7;79;67;67;84;1.6;0.6;;Manaus;AM;2002;6;23
14:00;0.0;1008.3;1008.3;1008.2;2065;29.7;23.3;30.1;29.0;24.1;22.8;71;67;68;175;3.2;1.1;;Manaus;AM;2002;6;23
15:00;0.0;1007.7;1008.3;1007.7;2667;29.6;23.8;30.1;28.8;24.1;22.9;72;68;71;171;4.4;2.1;;Manaus;AM;2002;6;23
16:00;0.0;1007.0;1007.7;1007.0;3055;30.7;22.4;30.9;29.6;23.8;22.4;71;61;61;103;3.3;1.6;;Manaus;AM;2002;6;23
17:00;0.0;1006.2;1007.0;1006.2;3068;31.5;22.8;31.7;30.7;23.5;22.1;63;58;60;146;3.2;1.5;;Manaus;AM;2002;6;23
18:00;0.0;1005.4;1006.1;1005.3;2186;29.9;22.7;31.4;29.9;24.1;22.6;68;60;65;182;3.7;2.1;;Manaus;AM;2002;6;23
21:00;0.0;1004.6;1004.9;1004.5;1254;28.7;23.0;29.3;28.7;23.1;21.9;72;66;71;145;3.9;1.3;;Manaus;AM;2002;6;23
22:00;0.0;1005.2;1005.2;1004.6;164;26.8;23.1;28.7;26.8;23.3;22.8;80;71;80;164;2.1;0.6;;Manaus;AM;2002;6;23
11:00;15.6;1008.4;1008.4;1007.3;11;22.2;21.3;24.9;22.0;23.6;20.8;95;86;95;28;8.8;1.8;;Manaus;AM;2002;6;24
12:00;0.2;1009.2;1009.4;1008.4;154;22.7;21.2;22.7;22.2;21.3;21.0;95;91;91;52;8.8;4.3;;Manaus;AM;2002;6;24
13:00;4.4;1009.4;1009.9;1009.3;219;22.7;21.7;22.7;22.4;21.7;20.8;94;90;94;106;9.2;1.0;;Manaus;AM;2002;6;24
14:00;1.0;1008.9;1009.5;1008.7;437;23.4;22.2;23.4;22.7;22.3;21.7;94;93;93;143;4.5;1.4;;Manaus;AM;2002;6;24
15:00;0.0;1008.9;1009.0;1008.9;796;24.7;23.4;24.8;23.4;23.5;22.2;94;92;92;152;2.8;1.2;;Manaus;AM;2002;6;24
16:00;0.2;1008.7;1008.9;1008.7;1468;26.0;23.8;26.4;24.6;24.6;23.1;93;87;88;149;4.0;1.7;;Manaus;AM;2002;6;24
17:00;0.0;1007.3;1008.7;1007.3;1851;26.4;23.9;27.1;25.8;24.6;23.5;88;84;86;152;4.3;2.0;;Manaus;AM;2002;6;24
18:00;0.0;1006.2;1007.3;1006.2;1514;26.9;23.8;27.2;26.5;24.0;23.2;86;80;83;166;3.6;1.4;;Manaus;AM;2002;6;24
20:00;0.0;1005.3;1005.4;1005.2;955;28.1;23.4;28.5;26.9;23.9;22.9;81;75;76;228;2.0;0.7;;Manaus;AM;2002;6;24
21:00;0.0;1005.2;1005.3;1005.1;721;27.5;23.6;28.7;27.5;24.0;23.3;79;74;79;218;1.5;0.8;;Manaus;AM;2002;6;24
22:00;0.0;1005.5;1005.5;1005.2;111;26.1;23.6;27.5;26.1;24.0;23.3;86;79;86;200;1.1;0.1;;Manaus;AM;2002;6;24
11:00;1.6;1008.6;1008.8;1008.5;41;23.0;21.9;23.4;22.7;22.1;21.7;94;92;94;114;7.1;1.2;;Manaus;AM;2002;6;25
12:00;0.0;1009.6;1009.8;1008.5;319;24.0;22.7;24.1;23.0;22.9;21.9;94;92;92;64;6.9;2.7;;Manaus;AM;2002;6;25
13:00;0.4;1010.4;1010.4;1009.4;601;25.0;23.5;25.0;23.8;23.7;22.6;93;92;92;127;3.9;1.2;;Manaus;AM;2002;6;25
14:00;0.0;1010.0;1010.4;1010.0;1361;25.7;23.4;25.9;24.8;23.9;23.3;92;87;87;106;2.7;1.2;;Manaus;AM;2002;6;25
15:00;0.0;1010.0;1010.1;1009.9;1341;26.0;23.0;26.8;25.7;23.9;22.9;88;83;83;78;4.7;2.5;;Manaus;AM;2002;6;25
16:00;0.0;1009.4;1010.0;1009.4;1817;26.6;22.8;27.1;26.0;23.6;22.7;84;78;79;62;5.8;2.3;;Manaus;AM;2002;6;25
17:00;0.0;1008.3;1009.3;1008.3;595;25.9;23.3;26.6;25.6;23.3;22.7;86;80;86;159;3.8;0.5;;Manaus;AM;2002;6;25
18:00;0.0;1007.4;1008.3;1007.4;1563;27.4;23.6;27.4;26.0;23.7;22.5;86;77;80;150;3.2;0.9;;Manaus;AM;2002;6;25
19:00;0.0;1006.7;1007.3;1006.7;1654;27.6;22.8;28.1;27.3;23.9;22.7;80;75;75;116;3.0;1.9;;Manaus;AM;2002;6;25
20:00;0.0;1006.3;1006.7;1006.2;1735;28.5;23.4;29.0;27.6;23.9;22.8;76;72;74;123;3.2;1.4;;Manaus;AM;2002;6;25
21:00;0.0;1006.2;1006.4;1006.1;968;28.5;23.4;28.6;28.1;23.8;23.3;76;73;74;169;2.6;0.7;;Manaus;AM;2002;6;25
22:00;0.0;1007.0;1007.0;1006.2;217;26.7;23.1;28.4;26.7;23.5;23.1;81;73;81;214;1.9;0.1;;Manaus;AM;2002;6;25
11:00;0.0;1009.9;1009.9;1009.1;12;23.6;22.5;23.6;22.9;22.6;22.0;95;94;94;30;3.4;1.5;;Manaus;AM;2002;6;26
12:00;7.6;1009.8;1010.4;1009.6;38;22.7;21.8;23.6;22.3;22.7;21.5;95;94;95;237;5.4;0.2;;Manaus;AM;2002;6;26
13:00;0.0;1010.4;1010.4;1009.7;181;23.4;22.5;23.4;22.6;22.5;21.7;95;94;95;291;1.4;0.0;;Manaus;AM;2002;6;26
14:00;0.0;1010.5;1010.6;1010.3;398;24.1;22.8;24.1;23.4;22.9;22.3;95;92;92;267;1.6;0.4;;Manaus;AM;2002;6;26
15:00;0.0;1010.0;1010.6;1010.0;1277;25.8;23.2;25.8;24.1;23.4;22.4;92;85;86;122;1.9;0.9;;Manaus;AM;2002;6;26
16:00;0.0;1009.4;1010.0;1009.4;3077;28.0;23.9;28.0;25.8;24.0;22.9;86;78;79;146;3.7;1.1;;Manaus;AM;2002;6;26
17:00;0.0;1008.1;1009.4;1008.1;3064;28.8;23.4;28.9;27.3;24.2;23.0;81;72;73;149;3.3;1.3;;Manaus;AM;2002;6;26
18:00;0.0;1006.9;1008.1;1006.9;2621;28.5;23.3;29.1;28.4;24.4;23.0;76;71;74;189;4.0;1.8;;Manaus;AM;2002;6;26
19:00;0.0;1005.9;1006.9;1005.9;2357;29.8;23.3;29.8;28.3;24.0;22.8;75;68;68;188;3.2;1.3;;Manaus;AM;2002;6;26
20:00;0.0;1005.3;1005.9;1005.3;1736;29.4;23.5;30.0;29.1;23.9;23.0;71;67;70;206;2.8;1.3;;Manaus;AM;2002;6;26
21:00;0.0;1005.2;1005.4;1005.1;976;29.5;23.3;29.7;29.4;23.6;22.8;71;68;69;171;2.7;0.8;;Manaus;AM;2002;6;26
22:00;0.0;1005.9;1005.9;1005.3;213;27.3;23.6;29.5;27.3;23.8;23.1;80;69;80;169;1.5;0.3;;Manaus;AM;2002;6;26
11:00;0.0;1007.8;1007.8;1007.2;158;24.4;23.4;24.4;23.8;23.4;23.0;96;94;94;61;2.0;0.1;;Manaus;AM;2002;6;27
12:00;0.0;1008.5;1008.5;1007.8;411;25.5;23.0;25.5;24.5;23.4;22.9;94;86;86;34;1.6;0.4;;Manaus;AM;2002;6;27
13:00;0.0;1008.8;1008.8;1008.5;1061;26.8;23.1;27.0;25.5;23.5;22.9;87;80;80;45;2.6;1.2;;Manaus;AM;2002;6;27
14:00;0.0;1008.8;1008.8;1008.6;1531;27.5;23.0;27.5;26.8;23.6;22.9;81;77;77;91;4.5;2.0;;Manaus;AM;2002;6;27
15:00;0.0;1008.2;1008.8;1008.2;2581;28.8;23.2;29.0;27.5;23.7;22.9;77;71;71;104;5.3;1.8;;Manaus;AM;2002;6;27
16:00;0.0;1007.2;1008.1;1007.2;3053;29.4;23.9;29.5;28.7;24.1;23.1;73;70;72;77;4.4;1.5;;Manaus;AM;2002;6;27
17:00;0.0;1006.1;1007.2;1006.1;3052;30.3;23.5;30.7;29.4;24.3;23.2;73;65;67;107;4.0;2.0;;Manaus;AM;2002;6;27
18:00;0.0;1005.0;1006.1;1005.0;2746;30.8;22.9;31.2;30.2;23.7;22.8;67;62;63;101;4.9;2.2;;Manaus;AM;2002;6;27
19:00;0.0;1004.2;1005.0;1004.2;1272;29.4;22.8;31.4;29.4;23.3;22.4;67;60;67;86;5.1;1.9;;Manaus;AM;2002;6;27
20:00;0.0;1003.9;1004.1;1003.8;1415;29.4;23.4;31.0;29.4;23.6;22.8;70;64;70;80;4.2;1.5;;Manaus;AM;2002;6;27
21:00;0.0;1004.0;1004.0;1003.7;319;28.6;23.6;29.4;28.6;23.8;23.2;75;70;75;45;3.0;1.2;;Manaus;AM;2002;6;27
22:00;0.0;1004.6;1004.6;1004.0;141;27.5;23.6;28.6;27.5;23.8;23.5;80;75;80;339;2.7;0.5;;Manaus;AM;2002;6;27
11:00;0.0;1006.5;1006.5;1006.1;143;24.1;22.9;24.1;23.0;22.9;21.9;95;92;93;312;1.1;0.3;;Manaus;AM;2002;6;28
12:00;0.0;1006.9;1007.0;1006.5;833;27.2;23.3;27.3;24.2;23.9;22.9;93;79;79;97;2.0;0.2;;Manaus;AM;2002;6;28
13:00;0.0;1006.8;1006.9;1006.8;1624;28.4;23.6;28.4;27.1;24.2;23.3;82;75;75;109;2.4;0.9;;Manaus;AM;2002;6;28
14:00;0.0;1007.0;1007.0;1006.8;1867;28.8;22.8;28.8;27.4;23.7;22.7;78;70;70;81;5.7;2.6;;Manaus;AM;2002;6;28
15:00;0.0;1006.8;1007.0;1006.8;2636;29.5;23.2;29.7;28.6;23.7;22.5;71;67;69;80;5.7;3.1;;Manaus;AM;2002;6;28
16:00;0.0;1005.6;1006.9;1005.6;2548;30.5;23.4;30.6;29.2;23.8;22.9;70;65;66;91;5.6;2.4;;Manaus;AM;2002;6;28
17:00;4.0;1005.5;1005.8;1005.3;1728;25.0;21.8;30.6;25.0;24.3;21.8;83;65;83;65;11.9;5.0;;Manaus;AM;2002;6;28
18:00;0.0;1004.1;1005.4;1004.1;1901;28.7;24.3;28.7;24.4;24.5;21.8;87;77;77;42;3.5;1.0;;Manaus;AM;2002;6;28
19:00;0.0;1003.4;1004.1;1003.1;2298;29.5;23.7;29.8;28.7;24.6;23.2;76;69;71;69;5.7;1.7;;Manaus;AM;2002;6;28
20:00;0.0;1003.4;1003.4;1003.1;1954;29.9;22.9;30.2;29.2;24.0;22.8;71;65;66;81;4.3;1.8;;Manaus;AM;2002;6;28
21:00;0.6;1003.8;1004.0;1003.4;541;25.0;23.0;30.0;24.4;23.5;21.5;89;66;89;90;10.7;2.5;;Manaus;AM;2002;6;28
22:00;0.0;1004.4;1004.4;1003.8;140;25.2;22.9;25.5;25.1;23.3;22.8;89;86;87;10;4.6;0.4;;Manaus;AM;2002;6;28
23:00;0.0;1005.1;1005.2;1004.4;0;24.5;22.9;25.2;24.5;23.1;22.8;91;88;91;160;1.7;0.3;;Manaus;AM;2002;6;28
11:00;0.0;1006.4;1006.4;1005.7;176;24.9;24.6;25.0;22.9;24.6;22.6;99;98;98;151;1.0;0.0;;Manaus;AM;2002;6;29
12:00;0.0;1007.0;1007.0;1006.4;559;25.7;24.9;25.7;24.8;25.1;24.3;100;95;95;108;2.5;1.1;;Manaus;AM;2002;6;29
13:00;0.0;1007.4;1007.4;1007.0;1737;27.3;25.3;27.3;25.8;25.4;24.7;95;88;89;108;4.2;1.2;;Manaus;AM;2002;6;29
14:00;0.0;1007.5;1007.5;1007.4;2385;28.6;25.2;28.6;27.3;25.6;24.8;88;82;82;138;3.1;0.9;;Manaus;AM;2002;6;29
15:00;0.0;1007.4;1007.5;1007.3;2491;28.6;24.5;29.0;28.3;25.4;24.5;83;78;79;110;3.8;1.6;;Manaus;AM;2002;6;29
16:00;0.0;1006.9;1007.4;1006.9;2886;29.9;24.5;30.0;28.5;25.2;24.3;81;73;73;100;4.8;2.1;;Manaus;AM;2002;6;29
17:00;0.0;1006.0;1006.9;1006.0;2166;30.2;23.7;30.4;29.4;24.7;23.6;75;68;68;93;6.0;3.0;;Manaus;AM;2002;6;29
18:00;0.0;1005.0;1006.0;1005.0;2258;30.3;23.3;30.8;29.9;24.3;23.0;70;63;66;98;5.8;2.3;;Manaus;AM;2002;6;29
19:00;0.0;1004.1;1005.0;1004.1;2481;31.1;23.1;31.1;30.1;24.0;23.1;68;62;62;93;5.0;2.5;;Manaus;AM;2002;6;29
20:00;0.0;1003.9;1004.1;1003.9;1518;30.6;23.2;31.0;30.0;23.3;22.6;67;62;65;85;5.5;2.0;;Manaus;AM;2002;6;29
21:00;0.0;1004.0;1004.1;1003.9;967;30.1;22.4;30.8;30.1;23.1;22.3;64;62;63;78;3.7;1.6;;Manaus;AM;2002;6;29
22:00;0.0;1004.2;1004.2;1003.9;209;28.5;22.9;30.2;28.5;23.0;22.5;72;64;72;78;3.0;1.1;;Manaus;AM;2002;6;29
14:00;0.0;1006.9;1007.0;1006.9;2081;28.7;23.8;29.1;28.2;24.5;23.5;78;72;75;124;4.5;1.9;;Manaus;AM;2002;8;19
15:00;0.0;1006.3;1006.9;1006.3;2756;29.9;23.5;30.2;28.5;24.2;23.5;76;68;69;107;4.8;2.8;;Manaus;AM;2002;8;19
16:00;0.0;1005.4;1006.3;1005.4;2722;30.5;23.8;30.7;29.6;24.1;23.3;71;65;67;113;5.9;2.9;;Manaus;AM;2002;8;19
17:00;0.0;1004.3;1005.4;1004.3;2678;31.1;23.8;31.2;30.2;24.5;23.5;68;64;65;130;4.9;2.4;;Manaus;AM;2002;8;19
18:00;0.0;1003.2;1004.4;1003.2;2640;31.9;23.6;32.1;31.0;24.2;23.3;66;60;61;114;4.7;2.1;;Manaus;AM;2002;8;19
19:00;0.0;1002.1;1003.2;1002.1;2043;30.8;22.3;32.5;30.8;23.7;22.3;62;56;61;90;4.7;2.1;;Manaus;AM;2002;8;19
20:00;0.0;1001.7;1002.1;1001.6;1119;31.4;23.0;32.1;30.7;23.4;22.4;63;58;61;86;4.8;1.5;;Manaus;AM;2002;8;19
21:00;0.0;1002.0;1002.0;1001.5;465;28.8;22.8;31.4;28.8;23.1;22.7;70;61;70;4;6.6;0.8;;Manaus;AM;2002;8;19
22:00;0.0;1002.1;1002.1;1002.0;99;27.8;23.7;28.9;27.8;24.0;22.9;78;70;78;36;1.7;0.1;;Manaus;AM;2002;8;19
11:00;0.0;1005.6;1005.6;1004.8;155;25.9;22.1;25.9;24.3;22.1;21.3;84;79;79;26;2.7;0.8;;Manaus;AM;2002;8;20
12:00;0.0;1006.1;1006.1;1005.6;955;28.3;22.1;28.6;26.0;22.9;22.1;79;69;69;64;2.8;1.2;;Manaus;AM;2002;8;20
13:00;0.0;1006.6;1006.6;1006.2;1786;29.7;22.6;29.9;28.3;22.8;21.9;69;65;65;116;4.0;2.1;;Manaus;AM;2002;8;20
14:00;0.0;1006.6;1006.8;1006.6;2494;30.7;23.0;30.9;29.6;23.4;22.5;67;63;64;110;4.3;2.0;;Manaus;AM;2002;8;20
15:00;0.0;1006.2;1006.7;1006.2;2991;31.4;22.4;31.8;30.6;23.4;22.2;65;57;59;105;5.9;3.2;;Manaus;AM;2002;8;20
16:00;0.0;1005.6;1006.2;1005.6;3327;33.1;22.4;33.1;31.4;22.9;21.9;59;53;53;103;6.1;2.6;;Manaus;AM;2002;8;20
17:00;0.0;1004.4;1005.5;1004.4;3364;32.8;23.0;33.1;32.5;23.3;22.2;58;53;56;109;6.3;2.1;;Manaus;AM;2002;8;20
18:00;0.0;1003.4;1004.5;1003.4;3105;33.2;22.1;34.0;32.7;23.7;22.1;56;52;52;121;4.7;2.4;;Manaus;AM;2002;8;20
19:00;0.0;1002.6;1003.4;1002.5;2578;33.1;21.9;33.8;32.9;22.8;21.8;54;50;52;101;5.0;3.0;;Manaus;AM;2002;8;20
20:00;0.0;1002.5;1002.8;1002.4;1954;29.4;19.8;33.7;29.4;22.6;19.0;56;51;56;52;11.4;3.4;;Manaus;AM;2002;8;20
21:00;0.0;1002.2;1002.5;1002.2;1014;30.8;20.6;30.8;28.6;20.6;19.9;60;54;55;47;5.9;1.8;;Manaus;AM;2002;8;20
22:00;0.0;1002.4;1002.5;1002.1;240;28.7;22.0;30.8;28.7;22.1;20.6;67;54;67;95;4.8;0.9;;Manaus;AM;2002;8;20
11:00;0.0;1006.7;1006.7;1005.9;198;25.7;21.8;25.7;23.3;22.2;21.8;92;79;79;50;2.4;1.5;;Manaus;AM;2002;8;21
13:00;0.0;1008.1;1008.1;1007.6;1778;28.8;22.9;29.1;27.8;23.1;22.1;72;69;70;112;6.0;2.7;;Manaus;AM;2002;8;21
14:00;0.0;1007.9;1008.1;1007.9;2460;30.2;22.6;30.2;28.8;23.0;22.3;71;63;64;90;6.1;3.0;;Manaus;AM;2002;8;21
15:00;0.0;1007.3;1007.9;1007.3;2986;31.1;23.2;31.5;30.2;23.3;22.5;64;60;63;106;5.2;2.6;;Manaus;AM;2002;8;21
16:00;0.0;1006.3;1007.3;1006.3;3321;31.6;23.1;31.9;30.9;23.9;22.9;64;60;61;92;5.2;3.0;;Manaus;AM;2002;8;21
17:00;0.0;1005.0;1006.3;1005.0;3356;33.1;23.0;33.3;31.7;23.3;22.4;61;53;55;84;5.4;2.4;;Manaus;AM;2002;8;21
20:00;0.0;1002.4;1002.6;1002.3;1975;32.7;23.1;33.4;32.6;23.5;22.2;59;52;57;85;5.7;2.3;;Manaus;AM;2002;8;21
12:00;0.0;1007.0;1007.0;1006.4;931;29.3;22.5;29.3;27.5;24.0;22.5;81;67;67;105;4.6;2.1;;Manaus;AM;2002;8;22
13:00;0.0;1007.3;1007.4;1007.1;1774;30.0;23.5;30.2;29.3;23.6;22.3;69;66;68;91;4.1;1.8;;Manaus;AM;2002;8;22
14:00;0.0;1007.4;1007.6;1007.3;2485;31.5;23.2;31.7;30.0;23.9;23.1;69;61;61;94;4.9;2.1;;Manaus;AM;2002;8;22
15:00;0.0;1006.9;1007.4;1006.9;2917;32.0;23.0;32.0;31.2;23.4;22.9;63;59;59;92;5.0;2.3;;Manaus;AM;2002;8;22
16:00;0.0;1005.3;1006.9;1005.3;3382;33.1;23.5;33.3;31.9;23.7;22.7;60;56;57;111;5.8;3.3;;Manaus;AM;2002;8;22
17:00;0.0;1004.7;1005.6;1004.7;2875;31.0;22.4;33.2;29.3;23.3;21.9;65;54;60;185;8.2;2.1;;Manaus;AM;2002;8;22
18:00;0.0;1003.6;1004.7;1003.6;643;29.2;23.0;31.0;28.8;23.1;22.2;70;60;70;85;3.5;1.2;;Manaus;AM;2002;8;22
19:00;0.0;1002.6;1003.7;1002.6;530;29.3;22.1;29.4;29.2;23.0;21.3;69;62;65;42;3.2;0.6;;Manaus;AM;2002;8;22
20:00;0.0;1002.2;1002.7;1002.2;633;28.5;22.4;29.2;28.1;22.5;21.5;71;64;70;52;4.1;1.3;;Manaus;AM;2002;8;22
21:00;0.0;1002.1;1002.3;1001.8;484;28.6;22.8;29.2;28.5;23.1;22.3;71;67;71;85;2.8;1.1;;Manaus;AM;2002;8;22
22:00;0.0;1002.9;1003.0;1002.2;116;27.7;21.8;28.6;27.7;23.2;21.5;74;68;70;23;3.0;0.6;;Manaus;AM;2002;8;22
11:00;0.0;1005.3;1005.3;1004.4;171;24.7;23.4;24.7;23.3;23.4;22.1;97;93;93;272;0.6;0.0;;Manaus;AM;2002;8;23
12:00;0.0;1006.2;1006.2;1005.4;852;27.8;23.4;27.8;24.8;24.3;23.2;93;77;77;62;2.1;1.3;;Manaus;AM;2002;8;23
13:00;0.0;1006.8;1006.8;1006.2;1579;28.8;23.5;29.3;27.8;23.5;22.7;77;70;73;83;4.2;1.6;;Manaus;AM;2002;8;23
14:00;0.0;1006.6;1006.9;1006.6;2196;29.4;23.5;29.8;28.5;24.1;23.4;75;69;71;100;4.5;2.2;;Manaus;AM;2002;8;23
15:00;0.0;1006.0;1006.7;1006.0;2892;31.4;23.8;31.5;29.4;24.2;23.4;71;63;64;89;4.9;2.3;;Manaus;AM;2002;8;23
16:00;0.0;1005.1;1005.9;1005.1;3266;32.5;23.4;32.5;31.0;24.1;23.3;65;58;59;111;5.1;2.7;;Manaus;AM;2002;8;23
17:00;0.0;1003.7;1005.1;1003.7;3260;32.8;23.6;33.0;32.2;23.6;22.7;59;55;59;91;5.9;2.1;;Manaus;AM;2002;8;23
18:00;0.0;1002.5;1003.7;1002.5;3112;33.4;22.8;33.6;32.8;24.1;22.7;59;53;54;102;5.5;3.2;;Manaus;AM;2002;8;23
19:00;0.0;1001.5;1002.4;1001.5;2724;33.9;22.2;33.9;33.2;23.0;21.9;55;51;51;89;6.3;2.7;;Manaus;AM;2002;8;23
20:00;0.0;1001.2;1001.5;1001.1;1713;32.9;22.8;34.2;32.6;22.8;21.4;56;48;56;81;6.3;2.0;;Manaus;AM;2002;8;23
21:00;0.0;1001.3;1001.3;1001.1;758;31.7;23.4;32.8;31.7;23.5;22.4;61;55;61;86;4.3;1.4;;Manaus;AM;2002;8;23
22:00;0.0;1001.7;1001.7;1001.2;316;30.4;23.6;31.9;30.4;23.8;22.8;67;59;67;102;3.1;0.8;;Manaus;AM;2002;8;23
11:00;0.0;1004.8;1004.8;1004.1;198;26.7;22.5;26.7;24.7;22.6;22.4;88;78;78;23;1.9;0.8;;Manaus;AM;2002;8;24
12:00;0.0;1005.7;1005.7;1004.9;1003;28.8;22.2;28.8;26.8;22.4;22.0;77;67;68;44;2.5;1.2;;Manaus;AM;2002;8;24
13:00;0.0;1006.1;1006.1;1005.6;1821;29.6;22.4;29.8;28.8;22.9;22.1;68;65;65;109;5.0;2.7;;Manaus;AM;2002;8;24
14:00;0.0;1005.9;1006.2;1005.9;2553;31.3;21.3;31.6;29.6;22.4;21.3;65;55;55;109;6.1;3.5;;Manaus;AM;2002;8;24
15:00;0.0;1005.5;1005.9;1005.5;3025;32.2;21.7;32.4;31.2;22.4;21.4;58;53;54;100;5.8;2.8;;Manaus;AM;2002;8;24
16:00;0.0;1004.6;1005.4;1004.6;3221;33.1;21.6;33.1;32.1;21.9;21.2;54;51;51;96;7.3;2.6;;Manaus;AM;2002;8;24
